work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Senior,Full-time,AI Engineer,264200.0,USD,264200.0,US,0,US,Medium
2025,Mid,Full-time,Engineer,170140.0,USD,170140.0,US,0,US,Medium
2025,Mid,Full-time,Sales Engineer,124880.0,USD,124880.0,US,100,US,Medium
2025,Mid,Full-time,Data Specialist,52900.0,USD,52900.0,US,100,US,Medium
2024,Senior,Full-time,Manager,157000.0,USD,157000.0,US,0,US,Medium
2023,Mid,Full-time,Data Manager,115500.0,USD,115500.0,US,0,US,Medium
2024,Senior,Full-time,Manager,187990.0,USD,187990.0,US,0,US,Medium
2024,Mid,Full-time,Research Scientist,200000.0,USD,200000.0,US,100,US,Medium
2025,Mid,Full-time,Research Scientist,220400.0,USD,220400.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,88500.0,USD,88500.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,158680.0,USD,158680.0,US,0,US,Medium
2025,Senior,Full-time,Manager,223100.0,USD,223100.0,US,0,US,Large
2025,Mid,Full-time,BI Developer,96142.0,USD,96142.0,US,0,US,Medium
2022,Entry,Full-time,Data Engineer,160000.0,USD,160000.0,US,0,US,Medium
2023,Mid,Full-time,Decision Scientist,142200.0,USD,142200.0,US,0,US,Medium
2025,Senior,Full-time,Lead Engineer,170000.0,USD,170000.0,US,0,US,Medium
2025,Mid,Full-time,Product Manager,265000.0,USD,265000.0,US,0,US,Medium
2025,Senior,Contract,Data Engineer,120000.0,USD,120000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Scientist,312200.0,USD,312200.0,US,0,US,Medium
2025,Mid,Full-time,Data Governance Consultant,36000.0,EUR,37894.0,NL,0,NL,Medium
2024,Senior,Full-time,Manager,207000.0,USD,207000.0,US,0,US,Medium
2024,Senior,Full-time,Research Analyst,175000.0,USD,175000.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,160000.0,USD,160000.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,465000.0,USD,465000.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,168000.0,USD,168000.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Engineer,206000.0,USD,206000.0,US,100,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,185800.0,USD,185800.0,US,100,US,Medium
2025,Senior,Full-time,Business Intelligence Engineer,186800.0,USD,186800.0,US,100,US,Medium
2025,Senior,Full-time,Software Engineer,220700.0,USD,220700.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,115000.0,USD,115000.0,US,100,US,Medium
2025,Mid,Contract,AI Researcher,30000.0,USD,30000.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,130295.0,USD,130295.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,129851.0,USD,129851.0,CA,0,CA,Medium
2023,Senior,Full-time,Data Engineer,96000.0,USD,96000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,145600.0,USD,145600.0,US,0,US,Medium
2024,Entry,Full-time,Data Engineer,78000.0,USD,78000.0,US,0,US,Medium
2025,Mid,Full-time,Data Specialist,63647.0,USD,63647.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,143800.0,USD,143800.0,US,0,US,Medium
2024,Senior,Full-time,Consultant,211180.0,USD,211180.0,US,100,US,Medium
2024,Senior,Full-time,AI Architect,298000.0,USD,298000.0,US,0,US,Medium
2024,Mid,Full-time,Product Manager,115400.0,USD,115400.0,US,0,US,Medium
2025,Senior,Full-time,AI Engineer,245900.0,USD,245900.0,US,0,US,Medium
2021,Mid,Full-time,Data Scientist,160000.0,USD,160000.0,US,100,US,Large
2024,Mid,Full-time,Analyst,39000.0,USD,39000.0,BR,100,BR,Medium
2025,Mid,Full-time,Systems Engineer,188100.0,USD,188100.0,US,0,US,Large
2025,Senior,Full-time,Engineer,102300.0,USD,102300.0,US,0,US,Medium
2025,Mid,Full-time,Research Associate,65497.0,USD,65497.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,198600.0,USD,198600.0,US,0,US,Medium
2025,Senior,Full-time,Data Architect,121400.0,USD,121400.0,US,100,US,Medium
2025,Senior,Full-time,Research Scientist,150000.0,USD,150000.0,US,100,US,Medium
2024,Mid,Full-time,Research Associate,145858.0,USD,145858.0,AU,0,AU,Medium
2024,Mid,Full-time,AI Specialist,5400000.0,HUF,15419.0,HU,0,HU,Medium
2024,Senior,Full-time,Research Scientist,185000.0,USD,185000.0,US,100,US,Medium
2025,Executive,Full-time,Platform Engineer,360000.0,USD,360000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,263500.0,USD,263500.0,US,100,US,Medium
2025,Senior,Full-time,Product Manager,170000.0,USD,170000.0,US,0,US,Medium
2023,Senior,Full-time,Data Analyst,150000.0,USD,150000.0,US,100,US,Medium
2022,Senior,Full-time,Data Scientist,144000.0,USD,144000.0,US,0,US,Medium
2025,Executive,Full-time,Data Analysis,276000.0,USD,276000.0,US,100,US,Medium
2025,Senior,Full-time,Engineer,485000.0,USD,485000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,150000.0,USD,150000.0,CA,100,CA,Medium
2025,Mid,Full-time,Software Engineer,174000.0,USD,174000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,246700.0,USD,246700.0,US,100,US,Medium
2023,Entry,Full-time,AI Programmer,4950806.0,INR,60207.0,IN,0,IN,Small
2025,Senior,Full-time,Data Governance,134235.0,USD,134235.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,75600.0,USD,75600.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,221400.0,USD,221400.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,175392.0,USD,175392.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,215600.0,USD,215600.0,US,0,US,Medium
2024,Senior,Full-time,Manager,227979.0,USD,227979.0,US,0,US,Medium
2024,Senior,Full-time,DevOps Engineer,339250.0,USD,339250.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,134900.0,USD,134900.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,107000.0,USD,107000.0,US,0,US,Medium
2023,Senior,Full-time,Data Engineer,183600.0,USD,183600.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,180650.0,USD,180650.0,US,0,US,Medium
2024,Mid,Full-time,Engineering Manager,358000.0,USD,358000.0,US,0,US,Medium
2025,Senior,Full-time,Manager,115000.0,USD,115000.0,CA,0,CA,Medium
2025,Mid,Full-time,Product Designer,215400.0,USD,215400.0,US,0,US,Medium
2024,Entry,Full-time,Data Engineer,64000.0,USD,64000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,147784.0,USD,147784.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,91200.0,USD,91200.0,US,0,US,Large
2023,Mid,Full-time,Data Engineer,95000.0,USD,95000.0,US,0,US,Medium
2025,Mid,Full-time,Software Developer,180000.0,USD,180000.0,US,0,US,Medium
2023,Entry,Full-time,Data Manager,85600.0,USD,85600.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,231200.0,USD,231200.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,79280.0,USD,79280.0,US,100,US,Medium
2025,Senior,Full-time,AI Engineer,180650.0,USD,180650.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,160000.0,USD,160000.0,US,100,US,Medium
2025,Mid,Full-time,Engineer,28800.0,EUR,30315.0,SK,0,SK,Medium
2024,Mid,Full-time,Data Scientist,124800.0,USD,124800.0,US,100,US,Medium
2024,Senior,Full-time,Engineer,123000.0,USD,123000.0,US,0,US,Medium
2025,Senior,Full-time,AI Engineer,215800.0,USD,215800.0,US,0,US,Medium
2025,Mid,Full-time,Manager,160000.0,USD,160000.0,US,100,US,Medium
2024,Mid,Full-time,Engineer,104550.0,USD,104550.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,325000.0,USD,325000.0,US,100,US,Medium
2025,Mid,Full-time,Data Scientist,150520.0,USD,150520.0,CA,0,CA,Medium
2024,Mid,Full-time,Data Scientist,154800.0,USD,154800.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,276000.0,USD,276000.0,US,0,US,Medium
2025,Mid,Full-time,Bioinformatics Scientist,150000.0,USD,150000.0,US,0,US,Medium
2022,Mid,Full-time,Business Intelligence Developer,15000.0,USD,15000.0,GH,100,GH,Medium
2024,Mid,Full-time,BI Developer,45000.0,GBP,56250.0,GB,0,GB,Medium
2024,Senior,Full-time,Solution Architect,175000.0,USD,175000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,65000.0,EUR,68421.0,EE,0,EE,Medium
2024,Mid,Full-time,Data Engineer,129740.0,USD,129740.0,US,0,US,Medium
2024,Entry,Part-time,Data Scientist,37154.0,USD,37154.0,US,0,US,Medium
2023,Mid,Full-time,Data Analyst,142500.0,USD,142500.0,AU,0,AU,Medium
2023,Mid,Full-time,Data Engineer,185000.0,USD,185000.0,US,100,US,Medium
2025,Mid,Full-time,Manager,297600.0,USD,297600.0,US,0,US,Medium
2024,Senior,Full-time,Data Architect,155413.0,USD,155413.0,US,0,US,Medium
2024,Senior,Full-time,AI Software Engineer,174000.0,USD,174000.0,US,0,US,Medium
2025,Senior,Full-time,Developer,220000.0,USD,220000.0,US,0,US,Medium
2025,Senior,Full-time,Business Intelligence Specialist,155376.0,USD,155376.0,US,100,US,Medium
2025,Senior,Full-time,Engineer,285000.0,USD,285000.0,US,100,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,263000.0,USD,263000.0,US,100,US,Medium
2023,Senior,Full-time,Data Architect,213120.0,USD,213120.0,US,100,US,Medium
2024,Entry,Full-time,Data Analyst,79000.0,USD,79000.0,US,0,US,Medium
2024,Senior,Full-time,Software Development Engineer,92700.0,USD,92700.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,199452.0,USD,199452.0,US,100,US,Medium
2025,Mid,Full-time,Product Analyst,82000.0,USD,82000.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,179000.0,USD,179000.0,US,0,US,Medium
2025,Senior,Full-time,Product Manager,144200.0,USD,144200.0,US,100,US,Medium
2025,Senior,Full-time,Data Scientist,123810.0,USD,123810.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,232300.0,USD,232300.0,US,0,US,Medium
2024,Senior,Full-time,AI Engineer,198600.0,USD,198600.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,31680.0,EUR,33347.0,LT,0,LT,Medium
2024,Entry,Full-time,Data Scientist,60400.0,USD,60400.0,US,0,US,Medium
2024,Mid,Full-time,Product Manager,115000.0,USD,115000.0,US,0,US,Medium
2024,Senior,Full-time,Analytics Engineer,186000.0,USD,186000.0,US,0,US,Medium
2020,Senior,Full-time,Machine Learning Engineer,150000.0,USD,150000.0,US,50,US,Large
2025,Senior,Full-time,Data Analyst,56000.0,USD,56000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Researcher,201600.0,USD,201600.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,135000.0,USD,135000.0,US,100,US,Medium
2025,Senior,Full-time,Data Engineer,55000.0,EUR,57894.0,AT,0,AT,Medium
2024,Senior,Full-time,Manager,100100.0,USD,100100.0,US,100,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,243300.0,USD,243300.0,US,0,US,Medium
2024,Senior,Full-time,AI Engineer,285000.0,USD,285000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,45300.0,EUR,47684.0,AT,0,AT,Medium
2023,Mid,Full-time,Machine Learning Engineer,200000.0,USD,200000.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,92400.0,USD,92400.0,US,100,US,Medium
2025,Entry,Full-time,Data Management Analyst,128377.0,USD,128377.0,US,0,US,Medium
2025,Senior,Full-time,Member of Technical Staff,96800.0,USD,96800.0,US,0,US,Medium
2021,Mid,Full-time,Data Engineer,60000.0,GBP,82528.0,GB,100,GB,Large
2024,Mid,Full-time,Systems Engineer,231000.0,USD,231000.0,US,0,US,Medium
2024,Mid,Full-time,Data Modeler,114000.0,USD,114000.0,CA,0,CA,Medium
2025,Senior,Full-time,AI Engineer,80000.0,USD,80000.0,US,0,US,Medium
2025,Mid,Full-time,Data Manager,81999.0,GBP,103796.0,GB,0,GB,Medium
2024,Mid,Full-time,Data Scientist,142020.0,USD,142020.0,US,100,US,Medium
2025,Mid,Full-time,Data Engineer,192300.0,USD,192300.0,US,0,US,Medium
2025,Entry,Full-time,Software Engineer,49068.0,EUR,51650.0,NL,0,NL,Medium
2025,Senior,Full-time,Software Engineer,178100.0,USD,178100.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,105500.0,USD,105500.0,US,100,US,Medium
2024,Entry,Full-time,Developer,110240.0,USD,110240.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,117200.0,USD,117200.0,US,100,US,Medium
2024,Entry,Full-time,Software Engineer,89700.0,USD,89700.0,US,0,US,Medium
2025,Mid,Full-time,Product Manager,180500.0,USD,180500.0,US,100,US,Medium
2024,Mid,Full-time,Analytics Engineer,130000.0,USD,130000.0,US,0,US,Medium
2024,Senior,Full-time,AI Specialist,156400.0,USD,156400.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,222000.0,USD,222000.0,US,100,US,Medium
2023,Mid,Full-time,AI Research Engineer,150000.0,USD,150000.0,TN,100,US,Medium
2024,Mid,Full-time,Data Engineer,250000.0,USD,250000.0,US,0,US,Medium
2025,Senior,Full-time,Analytics Engineer,126100.0,USD,126100.0,US,100,US,Medium
2024,Mid,Full-time,Machine Learning Researcher,264200.0,USD,264200.0,US,0,US,Medium
2024,Mid,Full-time,Business Intelligence Developer,76000.0,USD,76000.0,US,0,US,Medium
2024,Senior,Full-time,Decision Scientist,190000.0,USD,190000.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,86000.0,USD,86000.0,US,0,US,Medium
2024,Mid,Full-time,Software Engineer,250000.0,USD,250000.0,US,100,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,175750.0,USD,175750.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,165800.0,USD,165800.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,112880.0,USD,112880.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,117000.0,USD,117000.0,CA,0,CA,Medium
2024,Senior,Full-time,Data Scientist,139300.0,USD,139300.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,135000.0,USD,135000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,280600.0,USD,280600.0,US,0,US,Medium
2025,Mid,Full-time,Platform Engineer,260000.0,USD,260000.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,225000.0,USD,225000.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,75600.0,USD,75600.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,202000.0,USD,202000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,133473.0,USD,133473.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,270000.0,USD,270000.0,US,100,US,Medium
2025,Mid,Contract,Data Management Specialist,99000.0,USD,99000.0,US,0,US,Medium
2024,Senior,Full-time,Applied Scientist,284400.0,USD,284400.0,US,0,US,Medium
2025,Senior,Full-time,Business Intelligence Analyst,85000.0,USD,85000.0,US,0,US,Medium
2025,Senior,Full-time,Site Reliability Engineer,245000.0,USD,245000.0,US,100,US,Medium
2025,Mid,Full-time,Consultant,68730.0,USD,68730.0,US,100,US,Medium
2024,Mid,Full-time,Robotics Engineer,220000.0,USD,220000.0,US,0,US,Medium
2023,Senior,Full-time,NLP Engineer,160000.0,USD,160000.0,US,100,US,Medium
2025,Senior,Full-time,Architect,110700.0,USD,110700.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,142000.0,USD,142000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,126000.0,USD,126000.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,171814.0,USD,171814.0,US,0,US,Medium
2025,Senior,Full-time,Solutions Architect,263000.0,USD,263000.0,CA,0,CA,Medium
2024,Senior,Full-time,Product Manager,206000.0,USD,206000.0,US,0,US,Large
2024,Senior,Full-time,Applied Scientist,250000.0,USD,250000.0,US,100,US,Medium
2024,Mid,Full-time,Data Engineer,41659.0,GBP,52073.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,200000.0,USD,200000.0,US,100,US,Medium
2024,Senior,Full-time,Business Analyst,110000.0,USD,110000.0,US,0,US,Medium
2023,Senior,Full-time,Data Engineer,224500.0,USD,224500.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,264200.0,USD,264200.0,US,0,US,Medium
2025,Executive,Full-time,Data Analyst,85000.0,USD,85000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,290200.0,USD,290200.0,US,0,US,Medium
2025,Senior,Full-time,BI Developer,31500.0,GBP,39873.0,GB,100,GB,Medium
2024,Senior,Full-time,Systems Engineer,146000.0,USD,146000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,233840.0,USD,233840.0,US,0,US,Medium
2025,Mid,Full-time,Product Manager,100600.0,USD,100600.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,186000.0,USD,186000.0,US,0,US,Medium
2025,Senior,Full-time,MLOps Engineer,209000.0,USD,209000.0,US,0,US,Medium
2024,Senior,Full-time,Analytics Engineer,85000.0,USD,85000.0,US,0,US,Medium
2022,Mid,Full-time,Data Analyst,100000.0,USD,100000.0,US,100,US,Medium
2025,Senior,Full-time,Software Developer,105000.0,USD,105000.0,CA,0,CA,Medium
2025,Mid,Full-time,Software Engineer,315000.0,USD,315000.0,US,0,US,Medium
2023,Senior,Full-time,Analytics Engineer,90000.0,USD,90000.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,140000.0,USD,140000.0,US,0,US,Medium
2024,Senior,Full-time,Systems Engineer,115000.0,USD,115000.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,190000.0,USD,190000.0,CA,100,CA,Medium
2022,Entry,Full-time,Data Analyst,15000.0,USD,15000.0,ID,0,ID,Large
2025,Senior,Full-time,Data Governance,163000.0,USD,163000.0,US,0,US,Medium
2025,Mid,Full-time,Software Engineer,97344.0,USD,97344.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,177500.0,USD,177500.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,219200.0,USD,219200.0,US,0,US,Medium
2024,Mid,Full-time,Analytics Engineer,170000.0,USD,170000.0,CA,100,CA,Medium
2024,Mid,Full-time,Machine Learning Engineer,174000.0,USD,174000.0,US,100,US,Medium
2025,Mid,Full-time,Actuary,130000.0,USD,130000.0,US,100,US,Medium
2023,Senior,Full-time,Data Scientist,90000.0,USD,90000.0,US,100,US,Medium
2025,Senior,Full-time,Software Engineer,160000.0,CAD,114285.0,CA,100,CA,Medium
2024,Mid,Full-time,Data Engineer,103800.0,USD,103800.0,US,0,US,Medium
2025,Entry,Full-time,Manager,170000.0,USD,170000.0,US,0,US,Medium
2025,Mid,Full-time,Data Manager,64000.0,USD,64000.0,US,0,US,Medium
2025,Senior,Full-time,Data Integration Engineer,151400.0,USD,151400.0,US,0,US,Medium
2024,Senior,Full-time,AI Specialist,183330.0,USD,183330.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,257850.0,USD,257850.0,US,100,US,Medium
2025,Entry,Full-time,AI Engineer,27828.0,EUR,29292.0,BE,0,BE,Medium
2024,Entry,Full-time,Machine Learning Engineer,116000.0,USD,116000.0,US,0,US,Medium
2024,Senior,Full-time,Solutions Engineer,204700.0,USD,204700.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,199700.0,USD,199700.0,US,0,US,Medium
2025,Entry,Full-time,Data Scientist,77000.0,USD,77000.0,US,0,US,Medium
2024,Mid,Full-time,Cloud Database Engineer,189000.0,USD,189000.0,US,0,US,Medium
2025,Mid,Full-time,Prompt Engineer,156000.0,USD,156000.0,US,0,US,Medium
2024,Senior,Full-time,Data Manager,180000.0,USD,180000.0,CA,100,CA,Medium
2025,Senior,Full-time,Software Engineer,226408.0,USD,226408.0,US,100,US,Medium
2025,Mid,Full-time,Manager,293300.0,USD,293300.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,169000.0,USD,169000.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,60400.0,USD,60400.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,107800.0,USD,107800.0,US,0,US,Medium
2024,Mid,Full-time,Software Engineer,166500.0,USD,166500.0,US,100,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,295000.0,USD,295000.0,US,100,US,Medium
2025,Senior,Full-time,Consultant,120450.0,USD,120450.0,US,0,US,Medium
2025,Senior,Full-time,Solutions Architect,209300.0,USD,209300.0,US,0,US,Medium
2024,Senior,Full-time,Data Analytics Lead,195500.0,USD,195500.0,US,0,US,Medium
2025,Mid,Full-time,Manager,196000.0,USD,196000.0,US,100,US,Medium
2025,Senior,Full-time,Backend Engineer,287500.0,USD,287500.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,55000.0,EUR,61111.0,NL,0,NL,Medium
2025,Mid,Full-time,Data Engineer,55000.0,EUR,57894.0,AT,0,AT,Medium
2024,Senior,Full-time,Data Scientist,210000.0,USD,210000.0,US,0,US,Medium
2025,Senior,Full-time,Software Architect,163000.0,USD,163000.0,US,0,US,Medium
2024,Senior,Full-time,Data Architect,246000.0,USD,246000.0,US,0,US,Medium
2023,Executive,Full-time,Data Scientist,200000.0,USD,200000.0,US,0,US,Medium
2024,Senior,Full-time,AI Lead,237500.0,USD,237500.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,157500.0,USD,157500.0,US,0,US,Medium
2024,Senior,Full-time,AI Engineer,145000.0,USD,145000.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,212800.0,USD,212800.0,US,0,US,Medium
2023,Mid,Full-time,Data Scientist,155000.0,USD,155000.0,US,0,US,Medium
2024,Senior,Full-time,DevOps Engineer,220000.0,USD,220000.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,179442.0,USD,179442.0,US,0,US,Medium
2024,Mid,Full-time,Software Engineer,192000.0,USD,192000.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,185800.0,USD,185800.0,US,100,US,Medium
2024,Senior,Full-time,Data Analyst,88854.0,USD,88854.0,US,0,US,Medium
2024,Senior,Full-time,Full Stack Developer,200000.0,USD,200000.0,US,100,US,Medium
2025,Senior,Full-time,Data Architect,205000.0,USD,205000.0,US,0,US,Medium
2025,Entry,Full-time,Data Specialist,17856.0,EUR,18795.0,SK,0,SK,Medium
2024,Senior,Full-time,Product Manager,171500.0,USD,171500.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,157476.0,USD,157476.0,US,100,US,Medium
2024,Senior,Full-time,Product Manager,109757.0,EUR,121952.0,DE,100,DE,Medium
2025,Mid,Full-time,Associate,62400.0,USD,62400.0,US,100,US,Medium
2024,Senior,Full-time,Analytics Engineer,75000.0,USD,75000.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,216000.0,USD,216000.0,US,0,US,Medium
2024,Senior,Full-time,Architect,148000.0,USD,148000.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,81250.0,USD,81250.0,US,0,US,Medium
2024,Entry,Full-time,Software Engineer,121900.0,USD,121900.0,US,0,US,Medium
2024,Senior,Full-time,Data Architect,126800.0,USD,126800.0,US,100,US,Medium
2025,Senior,Full-time,Data Scientist,163200.0,USD,163200.0,CA,0,CA,Medium
2024,Senior,Full-time,Data Scientist,148750.0,USD,148750.0,US,0,US,Medium
